Away Pred,Home Pred,Away Actual,Home Actual,Away ML,Home ML,Spread,Over/Under
112.70161,110.37567,110,111,-160,140,5.5,231.5
112.91049,111.12908,110,97,-270,220,7,216.5
116.80162,106.89155,128,99,-850,575,11,222.5
111.52615,114.237,105,120,300,-400,7,221
118.07157,107.23342,129,95,110,-130,pk,212.5
112.88321,122.06588,83,134,260,-330,8,228
115.55959,112.16573,109,103,170,-200,3.5,218.5
111.57429,119.17522,111,126,180,-220,6,228.5
112.10861,109.312706,106,105,-200,170,4.5,208.5
115.00653,118.55751,103,103,220,-270,6,229
110.83026,110.98294,107,118,850,-1500,12.5,218.5
105.346214,113.32301,105,102,800,-1400,14,215
110.17761,108.50271,91,139,105,-125,1.5,218
117.7113,112.545166,113,112,-420,320,9.5,223
112.03752,107.04808,114,90,-500,375,9.5,216.5
113.37315,115.50891,124,104,100,-120,1.5,218
115.288925,107.24627,122,105,-155,135,3.5,221.5
114.04004,111.795876,102,92,115,-135,1.5,219.5
119.76962,122.58819,129,115,110,-130,1.5,239.5
105.66545,118.91182,96,132,190,-240,4.5,217
108.75417,108.57753,96,118,145,-170,1.5,206
108.73978,104.89007,90,86,-420,320,8,210
114.71155,112.17755,121,113,-120,100,1,225.5
112.43822,110.570984,107,117,-230,192,8.5,223.5
110.99341,105.96794,128,114,-345,278,7.5,216.5
113.00801,106.16522,131,110,-350,281,5.5,219
109.25558,112.177704,91,106,-169,146,3,218
116.398834,110.76756,129,112,172,-205,3,222
107.62457,117.66782,115,86,428,-570,6.5,220.5
114.342735,108.1508,120,107,120,-140,2.5,207.5
109.6691,110.37271,106,100,105,-125,2,219
111.34406,114.119064,121,108,144,-165,1.5,218
118.955734,112.36226,103,111,-140,120,1,228
114.922134,110.873146,113,104,-250,200,5.5,225
108.52345,111.83096,118,133,-180,150,2.5,218
121.86159,118.11931,95,105,175,-210,5.5,231
119.098915,114.9304,116,133,120,-140,6,230.5
115.197464,107.85289,97,77,-130,110,1.5,225
108.091705,111.78647,90,107,160,-190,5.5,211.5
105.398605,111.2494,88,98,140,-160,1.5,200
111.83055,117.57673,105,105,425,-600,10,226
112.96377,109.15522,101,107,200,-250,7,216
110.08159,114.29675,121,111,180,-220,5,218
107.479576,119.17069,116,104,425,-600,14,223
108.54743,112.509995,97,112,180,-220,5,218.5
110.02284,115.34361,108,117,600,-900,8,219.5
115.619446,106.42821,98,98,-600,425,11,220
113.93388,111.10945,113,104,225,-275,6,219.5
115.90546,117.70471,99,123,-160,140,4,224.5
104.80362,111.27029,119,110,775,-1300,12.5,218
110.65637,115.67155,102,119,185,-230,5,219.5
109.25656,105.89253,107,92,-115,-105,1.5,214
109.35917,111.869194,106,101,400,-550,10,223
118.18906,118.13867,123,116,275,-350,7,228
119.881325,110.04981,108,109,-130,110,2,219
112.78527,106.42149,104,99,145,-170,3,205.5
113.37769,118.62727,122,100,-140,120,1,232
109.46773,115.422966,112,116,210,-260,8.5,221
111.84422,115.60599,108,108,-150,130,2,228
109.19339,109.19616,105,113,325,-425,5.5,209.5
112.14932,113.06677,113,101,-180,150,5,223.5
115.30693,111.71442,108,111,200,-250,5.5,221.5
104.678696,106.10518,89,76,190,-240,4,207.5
111.03034,105.301216,114,86,-260,210,7.5,211
115.65432,112.718796,99,111,130,-150,2,225.5
110.45369,112.69592,107,130,650,-1000,13.5,224.5
113.284706,111.907875,125,127,130,-150,pk,228.5
109.96659,115.38198,106,108,425,-600,10.5,224.5
118.93167,107.33001,97,113,-550,400,10.5,218.5
113.47542,112.3739,114,105,-130,110,1,216.5
108.32454,105.044495,84,92,160,-190,5,197
108.29958,115.371574,113,124,130,-150,5,217.5
117.124695,113.901886,113,83,-125,105,3,216
117.90653,117.207275,93,141,-370,285,8.5,236.5
115.66403,116.03316,111,124,-120,100,pk,228.5
113.54151,110.91133,129,107,-130,110,2.5,211
110.11019,104.43267,126,97,-200,170,3,203
114.66771,113.71994,87,98,225,-275,6,227
108.960846,107.05449,111,97,-260,210,5,206.5
111.23179,106.07815,130,99,-350,275,10,213
103.434105,111.58813,91,125,500,-700,13,210
109.56137,111.629196,108,125,250,-310,8,227
114.17159,106.45672,101,102,-500,375,8,218
117.19415,112.44508,125,89,160,-190,4,228
117.33547,113.13062,122,109,142,-165,3,209.5
110.2821,109.016525,126,113,650,-1000,10,213.5
108.160416,118.00996,100,118,200,-250,7,221
115.58757,114.45765,128,118,-155,135,pk,232
119.11409,112.08748,114,113,-150,130,4,217.5
105.16981,116.29278,97,130,775,-1300,11,209
108.45799,110.969345,89,105,180,-220,6,212.5
111.91883,115.47269,128,104,100,-120,2,217
117.285324,113.28381,120,99,280,-360,6.5,233
104.33507,109.73411,107,99,-125,105,2,218
103.64473,111.76302,98,110,750,-1200,14,212.5
114.80188,112.6165,128,93,100,-120,1,225.5
114.10821,111.47165,128,127,-160,140,4.5,235
115.60251,113.532776,110,144,-120,100,2.5,229.5
110.46853,111.397995,113,95,170,-200,3.5,206.5
105.742935,108.18263,105,110,750,-1200,12,208
106.76099,112.1602,128,104,700,-1100,12,220
111.87394,104.576706,115,96,-125,105,3.5,215.5
105.84044,114.425186,92,100,850,-1500,12,220
114.3474,111.29045,110,102,600,-900,10.5,224.5
119.09778,119.89284,96,107,350,-450,6,232.5
110.08047,112.59189,104,132,200,-250,5.5,220
111.91225,108.41858,123,96,-155,135,1,207
109.79815,115.151085,110,96,750,-1200,13,228
104.08007,113.04469,93,131,210,-260,6,201.5
114.09007,116.8374,121,105,-200,170,3.5,235.5
109.75499,115.452484,91,86,155,-185,8.5,211
116.782585,109.7289,110,97,-130,110,3,218
109.75102,115.71768,118,127,135,-155,3,219
110.70047,108.67665,136,102,-150,130,3.5,208.5
119.58429,114.538666,123,103,-125,105,2.5,224.5
108.83705,111.92255,96,96,-145,125,1.5,211
105.71373,103.29478,90,93,-160,140,3.5,204.5
111.29807,115.221756,129,110,150,-180,3.5,216
118.226006,116.28798,115,110,180,-220,4.5,234
110.003784,110.516205,118,109,120,-140,3,228
107.59143,113.29161,108,99,100,-120,2,210.5
104.783966,115.4254,92,113,105,-125,pk,212
112.39115,113.18193,123,129,150,-180,2.5,223
106.32539,114.64375,99,99,600,-900,12,206
111.39732,116.94083,121,103,600,-900,11,226
113.989204,111.50777,124,99,160,-190,6,215.5
110.550766,116.22927,126,125,120,-140,1.5,219.5
118.78942,110.5991,120,101,-125,105,3.5,215.5
116.42413,116.11136,126,131,320,-420,4.5,220
113.44739,109.753426,132,120,105,-125,pk,219
105.63272,113.681366,111,118,160,-190,5.5,227.5
115.1174,113.57396,98,107,275,-350,6.5,222
107.25719,111.669876,146,106,350,-450,7,220.5
102.68277,104.57888,90,110,-105,-115,2,201
110.31803,110.87075,114,86,375,-500,9.5,223.5
116.00583,118.075424,132,120,500,-700,10,233
114.86952,109.78248,149,114,500,-700,9,216.5
104.4637,113.60591,99,112,180,-220,6,207.5
112.08826,113.8642,98,107,240,-300,7.5,224
107.885956,105.211685,94,80,120,-140,2.5,203
111.00462,113.16765,116,90,275,-350,6.5,215.5
118.17415,117.48236,104,102,-115,-105,1,239
115.77904,114.294556,126,119,175,-210,4,222.5
115.75215,117.39627,99,129,375,-500,8,234.5
114.35634,111.61902,112,108,-120,100,1.5,220.5
118.04263,111.30171,87,107,-600,425,10.5,228
112.51446,109.50065,121,106,240,-300,5,214.5
108.884224,110.248344,105,98,-280,230,8.5,217.5
114.17229,112.93077,103,111,100,-120,1,220.5
111.38861,104.98352,114,112,-185,155,5,209.5
117.54404,113.04001,117,118,110,-130,1.5,228.5
114.280014,111.15613,89,95,160,-190,4.5,221.5
115.90236,117.430664,122,127,170,-200,5,236.5
104.68236,104.127266,92,107,400,-550,10,196.5
115.61571,110.50261,101,115,-130,110,4.5,210.5
106.86694,105.23935,103,91,185,-230,4.5,208.5
112.1099,112.935196,111,101,150,-180,3,213.5
112.86507,117.02208,96,101,350,-450,9,228
113.81396,111.71744,121,113,-145,125,1,218.5
110.72924,117.6861,95,109,950,-1800,14,224
116.21156,116.81795,127,118,155,-185,3.5,229.5
115.16434,109.933266,114,117,170,-200,4,217.5
112.48409,115.12755,134,132,170,-200,4.5,221
113.18553,112.289825,111,103,160,-190,2,215.5
109.80692,108.763306,106,129,240,-300,7,206
116.65846,116.21222,127,116,-310,250,6,229
105.14114,107.88197,87,104,450,-650,9.5,202
110.278854,112.74192,121,119,375,-500,10,230
111.69121,117.69252,122,119,148,-175,3.5,230
114.936264,108.28612,106,120,-200,170,6.5,208
113.057495,109.10708,109,122,-190,160,7.5,223
103.08177,113.25748,94,95,170,-200,4.5,216.5
104.840164,110.44217,94,123,150,-180,3,218.5
111.70688,117.39831,99,118,120,-140,2,227.5
112.718155,105.04341,113,95,-170,145,3,199.5
112.52923,117.802315,87,112,500,-700,11,223
110.67597,116.93602,127,114,-160,140,1,229
111.18652,108.158035,102,102,-210,175,5,217.5
116.73163,113.60887,109,110,-230,185,3.5,223.5
109.098946,109.10565,96,97,700,-1100,14,214
114.40312,114.12958,100,92,-170,145,2.5,223
113.97467,112.76605,118,112,-140,120,2.5115,222.5
117.489624,115.6084,117,107,110,-130,1.5,231.5
112.56336,109.84658,120,118,142,-165,3,211
109.14415,106.2991,88,116,105,-125,2,204
115.163734,113.35518,114,105,135,-155,1,221.5
103.96412,113.52496,101,87,550,-800,10.5,207.5
106.194275,114.04805,109,126,290,-380,7.5,210
104.3779,110.97922,103,108,160,-190,5.5,199.5
111.13659,109.26961,111,125,800,-1400,11,220.5
112.68742,117.39076,113,104,100,-120,4.5,232
111.67841,113.48998,105,103,270,-340,7.5,222.5
116.24759,109.541824,115,118,-650,450,10,227.5
113.52257,112.566666,112,122,-115,-105,pk,220
109.23974,111.64594,97,122,800,-1400,13.5,217.5
114.10455,117.218666,95,111,-125,105,3,234
110.18671,117.78514,107,129,425,-600,10,218
113.399994,116.677666,129,114,-120,100,1.5,230
109.42765,114.10672,129,95,-105,-115,3,212
113.42508,113.98619,114,111,230,-280,6,221.5
117.49183,113.553375,123,115,-125,105,1,230.5
105.314926,102.8237,100,89,-120,100,2.5,199.5
111.33539,115.53397,102,125,105,-125,3,220
108.0146,104.38736,104,108,-230,185,6.5,204.5
114.569565,115.30429,122,121,-240,190,6,230
108.35731,104.41672,98,101,210,-260,5,199
114.71947,108.94173,119,109,-170,145,6,228.5
111.00642,114.095634,108,130,210,-260,4,229
110.8661,116.79384,113,132,320,-420,8,225.5
112.938354,116.15154,115,108,-170,145,2.5,227.5
114.91983,113.50687,122,120,140,-160,1.5,216.5
112.11847,113.925415,122,115,150,-180,5.5,217
108.70601,104.35511,116,84,-300,240,6,201.5
108.72905,104.688705,116,92,-550,400,10,208
109.69165,114.2043,108,100,200,-250,7,224
111.77947,104.44699,126,94,150,-180,3,204
113.870255,110.29442,114,117,235,-290,7,214.5
111.83983,117.924286,98,121,900,-1600,13.5,230.5
105.36923,112.35216,112,102,150,-180,6,212
116.00428,109.58061,113,127,-210,175,4.5,233
113.880936,113.38264,107,113,-110,-110,pk,223.5
116.47691,106.749695,121,91,-550,400,8.5,222.5
114.45751,112.54401,84,117,375,-500,8,219.5
109.1502,109.42934,117,101,-180,150,1.5,208
115.89694,119.031784,107,144,190,-240,5.5,222.5
110.56982,116.35859,93,132,225,-275,6.5,226.5
111.22921,112.48191,135,109,115,-135,1.5,216.5
118.38456,117.13161,134,113,-380,290,8.5,238.5
103.652725,112.41499,100,125,320,-420,8.5,205
108.97379,110.81999,115,112,-300,240,5,221.5
111.71503,103.78946,109,116,-130,110,2.5,208
104.22065,116.9433,103,121,240,-300,7.5,220.5
114.79375,113.6416,112,120,300,-400,7,222
114.02426,113.87741,109,111,500,-700,10.5,226
113.96333,109.204025,110,111,100,-120,2.5,224
110.92049,114.33259,119,123,-110,-110,2,213
112.93889,113.823685,117,114,500,-700,10.5,218.5
114.334206,112.19566,86,100,250,-310,8,222.5
113.15423,110.09491,108,105,-150,130,3.5,213.5
113.22771,112.30889,123,101,100,-120,1,215
110.43534,118.519684,110,116,185,-230,5.5,221.5
103.21188,116.78307,88,133,170,-200,5.5,212.5
109.17421,112.89618,119,110,550,-800,12,220.5
106.92914,115.30792,96,123,160,-190,5,224
109.16033,105.4764,105,98,-600,425,9.5,207
109.8129,117.52089,101,127,1600,-6000,16.5,230
113.2493,117.26233,119,106,225,-275,5,230
112.374054,109.60782,113,82,110,-130,1,209.5
112.727646,113.53209,108,98,300,-400,7.5,223.5
113.778854,116.039825,116,106,300,-400,8.5,227.5
116.35451,110.578804,111,113,-180,150,3,232
111.21786,114.6527,106,121,800,-1400,15,228.5
111.85549,113.41194,123,116,250,-310,6.5,212.5
110.75331,112.51179,101,95,300,-400,8,227
108.65689,111.25676,115,97,550,-800,9,221
119.11014,114.04172,114,125,-125,105,pk,225.5
109.19383,113.32545,107,107,105,-125,2,218
112.500305,105.09473,119,95,-150,130,3.5,204
104.14317,116.858154,115,114,950,-1800,13.5,221.5
102.78469,111.908615,100,111,425,-600,10,205.5
105.423874,109.14809,95,102,400,-550,9,206.5
115.373184,115.19171,132,115,-170,145,2.5,226
116.37188,113.69295,128,103,185,-230,5.5,226
114.11109,109.276436,135,99,-155,135,1.5,209.5
109.52536,115.784935,100,111,280,-360,5,224.5
113.52276,113.38962,117,86,-125,105,1,224.5
104.20026,116.47962,112,122,1100,-2500,15.5,221.5
105.56676,111.5815,124,109,900,-1600,14.5,217.5
110.05069,113.330284,104,119,160,-190,4.5,221
110.18115,109.44863,108,95,-400,300,8,218.5
109.859795,116.01094,100,106,450,-650,12.5,231.5
114.09082,113.676636,109,124,220,-270,6.5,223
112.24899,114.77437,116,104,450,-650,10.5,219.5
113.92156,110.82277,113,106,300,-400,10,217
119.06505,115.25778,116,123,-135,115,7.5,231
107.04785,116.89098,102,100,260,-330,7.5,221
103.202614,107.87468,96,115,145,-170,4.5,196.5
118.15949,114.35932,140,115,-125,105,1.5,234
114.10299,114.51853,154,147,210,-260,3,228
113.49405,106.81012,99,93,-350,275,7,210
112.38869,109.25698,121,94,-500,375,10,217.5
114.60549,116.50514,96,112,200,-250,4,234.5
103.31477,109.00897,109,113,600,-900,11.5,206
118.5009,112.438774,106,123,-550,400,11,232.5
118.51544,112.712906,146,119,-260,210,5.5,228.5
113.54926,112.56674,127,93,160,-190,4.5,217
105.493454,112.419846,113,95,450,-650,9.5,216.5
115.31774,109.83538,121,106,-500,375,6,227.5
112.532745,104.899765,141,105,-220,180,4.5,213.5
115.24637,114.899605,122,113,-220,180,6.5,227.5
113.83353,112.67313,103,105,-140,120,4.5,221
103.80357,112.156815,108,109,145,-170,7,203
117.88917,116.53087,106,104,-120,100,2,240
114.19568,116.28121,113,104,110,-130,1,227.5
113.4569,114.03724,97,112,280,-360,8,223
108.26224,109.897705,109,110,280,-360,8,208.5
114.51615,112.12132,122,114,-550,400,8.5,233
118.83504,113.662766,119,116,-135,115,1.5,228
108.58591,109.87132,102,121,450,-650,10,220
103.92696,111.81973,102,95,240,-300,6,214
109.4231,118.10722,112,133,350,-450,9,220
112.60892,116.17322,110,108,210,-260,4.5,232
116.166504,114.41573,140,102,125,-145,2115,222
113.59183,111.815186,93,114,100,-120,1,218.5
105.62578,107.99301,116,94,145,-170,3,204
119.192154,120.16272,121,142,260,-330,7,240.5
112.12833,113.53891,109,112,200,-250,5,220.5
107.94844,116.714264,100,117,100,-120,1,221.5
118.28027,105.498276,124,94,-275,225,7,209.5
104.940994,112.644455,101,107,950,-1800,12.5,217.5
116.79424,114.59491,115,108,125,-145,1.5,230
103.90502,110.99382,100,111,900,-1600,12,212
116.08305,111.83375,149,131,130,-150,2.5,224.5
113.571075,114.68135,107,126,425,-600,10,226
108.7388,114.6525,97,108,350,-450,10.5,225
108.942,114.822586,105,138,260,-330,7,225
104.03566,112.38985,101,117,450,-650,10.5,204.5
107.9209,108.68325,86,120,125,-145,2,207.5
119.5435,117.08411,147,109,-300,240,5.5,241
113.30908,113.38427,105,107,110,-130,1,224.5
112.464066,106.81144,145,115,125,-145,1,216
118.57584,115.170425,140,129,130,-150,2,232.5
105.04181,109.61621,112,129,1200,-3000,15,214.5
114.11102,111.862915,122,142,-330,260,8.5,227
107.40683,103.44833,93,105,-180,150,2.5,206.5
108.59012,113.189926,109,114,250,-310,6,223
105.57586,111.816376,99,135,1500,-5000,16.5,218
115.63417,110.69849,95,98,-125,105,1,221
114.94835,113.68724,138,142,260,-330,8,225.5
110.8119,110.37828,101,96,275,-350,6.5,214.5
118.19743,109.00801,111,115,-700,500,9.5,220
115.15605,117.01572,128,120,145,-170,2,236
103.79593,114.08139,116,111,500,-700,12.5,209
113.972534,111.03907,135,111,280,-360,7,219
107.82394,112.94032,115,113,750,-1200,10,227.5
115.19239,114.3195,94,116,400,-550,8,226
106.68831,110.79927,108,105,-105,-115,pk,220
108.98077,113.1208,117,113,350,-450,8,215
116.24086,114.12389,103,117,140,-160,2.5,230
103.10286,104.40861,103,102,-150,130,2,212.5
120.04647,115.246155,112,134,-1500,850,10.5,235
117.599144,105.60318,112,90,125,-145,3.5,217.5
111.18615,118.7854,99,118,600,-900,11,230
114.593185,110.21001,117,100,-500,375,9.5,228.5
112.71893,116.62219,138,115,170,-200,4,234
113.69529,110.99771,128,115,175,-210,5,217
108.30153,114.36417,101,101,190,-240,4,216.5
115.135315,111.41798,103,106,130,-150,2,223.5
113.98396,115.532776,109,127,145,-170,5.5,229
112.42291,109.489716,116,114,-190,160,6,228.5
116.23937,115.63971,94,119,500,-700,11,228.5
105.73637,112.70828,88,107,1100,-2500,17.5,216
106.979416,112.74538,122,123,180,-220,6.5105,217
110.64397,104.644936,103,104,105,-125,2,221.5
115.48285,111.86557,120,120,230,-280,4.5,219.5
112.80476,104.36626,95,85,115,-135,1,210
114.55879,109.60045,98,99,200,-250,5.5105,217
107.52905,117.78308,87,105,170,-200,4,221
112.93239,108.24375,93,109,-400,300,7.5,226
113.1837,116.913635,95,121,140,-160,2,226
113.072296,110.83125,124,104,150,-180,3,217.5
113.18489,114.3773,118,111,115,-135,1.5,229
117.96797,116.56553,94,123,850,-1500,11,237
113.52004,109.28407,114,91,-400,300,7.5,226.5
120.19144,115.78474,130,101,-500,375,9,234.5
108.84808,113.49032,110,114,330,-420,9.5,224
114.21368,104.96658,111,101,-210,176,5,220.5
107.379265,104.56899,99,103,-400,317,8.5,210
107.24096,111.159195,98,106,176,-210,5,209
108.73857,112.38186,106,108,1098,-2200,15,221.5
116.13125,114.202286,106,114,-165,144,1,228
114.11145,105.68819,105,107,115,-135,pk,213.5
114.568016,118.92435,118,116,614,-900,11,228.5
114.04596,108.68942,118,110,140,-160,4,217.5
112.90911,110.88774,120,114,459,-620,8.5,222
120.54796,115.89079,126,123,-170,145,1.5,230
116.63762,114.42195,122,132,450,-650,6,224.5
110.056854,104.76195,110,96,-210,175,2.5,204.5
113.53039,117.934975,120,116,-200,170,1.5,226.5
111.66217,114.100464,121,120,325,-425,10.5,228.5
104.05794,103.365234,94,101,180,-220,5.5,211
115.35328,111.7816,119,106,-180,150,4.5,220
107.28119,113.33641,91,121,350,-450,8.5,221
114.09824,115.839325,99,106,140,-160,4.5105,228.5
108.4234,113.11159,95,105,260,-330,5,226.5
109.154755,113.312836,106,102,-240,190,3.5,217
107.26839,108.613365,100,99,-210,175,5.5,212
119.08449,116.16405,108,122,-110,-110,pk,233
114.32199,113.81904,95,126,160,-190,3,220.5
113.53844,114.22955,109,111,350,-450,10,219.5
108.41397,113.56761,97,99,650,-1000,10.5,217.5
119.817024,112.60765,115,103,-350,275,8,227
110.38985,115.71973,111,122,210,-260,6.5,231
112.69528,105.11028,126,106,-240,190,5,208
103.80974,112.31917,101,104,240,-300,8,217
113.4948,106.33316,119,104,-350,275,6.5,219
118.10982,110.017876,112,101,-300,240,7,217.5
118.70308,114.34236,114,103,900,-1600,9,234.5
116.54485,114.70029,110,116,-340,270,6,232
114.95021,109.194046,118,98,-155,135,6,221.5
107.99719,113.27765,102,132,900,-1600,13.5,223.5
113.937164,114.23576,101,112,260,-330,6.5,218
104.24472,107.0429,117,106,525,-750,10.5,206.5
102.157135,112.49643,92,111,135,-155,5,211
113.502235,117.92208,95,121,-500,375,8.5,226
110.100494,108.64409,120,92,-300,240,6,217
109.889046,114.26662,125,120,-145,125,1,219
112.6212,114.411835,123,108,180,-220,6.5,233
111.54085,114.18405,100,113,-115,-105,1,217.5
110.413574,108.3574,114,105,270,-340,1.5,208
117.104965,120.88982,121,132,300,-400,8.5,240.5
113.219894,115.77014,105,118,-130,110,6,229.5
110.28084,107.86545,89,117,145,-170,1105,211
112.999176,114.17993,122,126,290,-380,7.5,227.5
119.074615,116.3215,115,123,120,-140,2.5,230.5
102.91673,112.11689,97,94,290,-380,4,206.5
113.28732,112.56825,116,105,145,-170,4,227
115.38699,110.024994,126,89,-170,145,4,219.5
113.835754,108.719406,126,90,-1600,900,13,216
111.71222,110.83895,113,105,650,-1000,12,227
104.18741,111.961296,105,100,250,-310,6.5,217.5
110.07309,105.03596,89,116,-240,190,9,210
114.79161,108.58654,120,93,120,-140,1,215
115.67955,119.74653,123,104,1100,-2500,9.5,236
110.38913,108.44504,100,102,105,-125,2.5,204.5
113.634865,113.42406,136,99,105,-125,1,221
112.93068,107.530624,114,107,135,-155,1,217.5
111.68011,108.512634,112,124,115,-135,2,235
116.91502,115.86252,113,135,-160,140,3.5,234
117.67085,115.511055,99,117,500,-700,10,233
113.1026,110.50316,122,128,240,-300,6.5,224
118.67349,115.17317,105,107,-265,215,6.5,230
116.847336,115.33281,118,113,150,-180,3.5,227
101.908936,107.41146,92,99,-140,120,1.5,200
114.95196,116.19569,111,92,400,-550,11,229.5
118.67276,114.36457,131,89,-330,260,7,227.5
113.336105,109.10823,107,101,-125,105,4.5,209
110.23274,117.14734,95,108,-165,142,1,218
113.69589,107.4055,125,112,-400,300,8.5,229.5
115.11506,115.51047,113,115,-135,115,2,227.5
